	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZNF213	255.418835565756	-0.731758171012833	0.51380298134654	-1.42419993183981	0.154388604633687	0.324175610253653
MRAP2	14.1570418428749	1.64383314485079	1.15440530256591	1.42396534492437	0.154456504164868	0.324268194085953
COMMD10	314.342015089152	0.445480392525664	0.312876409227348	1.42382224861818	0.154497933522433	0.324305186085538
ZNF701	104.843929249784	0.591368962095805	0.415405044269391	1.42359600648542	0.154563452551413	0.324392725300893
MLF1	2040.82715621081	-0.712129036476318	0.500296194339209	-1.423414858106	0.154615927782115	0.324452865863532
SS18L2	93.8795023610189	-0.941241335914593	0.661518063112073	-1.42285054392404	0.154779485587109	0.324746052554222
YTHDC2	404.146522226383	0.514788830308828	0.361956064587165	1.42224120735753	0.154956239960611	0.325066832666485
PPP1R15B	635.522419679804	-0.443016842739973	0.311606451586242	-1.4217190962664	0.155107814159451	0.325334699209406
PRMT2	1495.90019877443	-0.546719340422063	0.384611941140782	-1.42148301168305	0.155176388883741	0.325428420782977
ACOT9	1216.83245969872	0.419427487656304	0.295273367986409	1.42047178354267	0.155470377533468	0.325994767916158
LRRC57	340.326290902865	0.391373351152079	0.275573346201844	1.42021482319055	0.155545149489964	0.326101351578081
ZNF786	76.3429175421664	-0.67991714489193	0.478841575438516	-1.41992086687392	0.155630720236801	0.326148579777413
MGST2	956.95534445639	-0.511508792727213	0.36024125429308	-1.41990620627549	0.155634988875359	0.326148579777413
HARBI1	48.2577012205524	0.793635019492156	0.558940932365507	1.41989067813194	0.155639510208735	0.326148579777413
BCL7B	1216.05091419409	0.519380305254753	0.365813036997654	1.41979714423924	0.155666746604024	0.326155476925614
CTNNA1	7319.57076057704	-0.499798869683576	0.35208703203882	-1.41953217302383	0.155743923950756	0.326185967488858
RAB7B	84.8410317031981	1.49088216797772	1.05026396714487	1.41953091281487	0.155744291077291	0.326185967488858
RASSF5	77.4236724166282	0.7672224676775	0.540487621259494	1.41950053525675	0.155753140925595	0.326185967488858
ZNF485	52.9909153201973	-0.715010993959429	0.503876182283325	-1.41902121810827	0.155892830190965	0.326327831521161
CACNG5	16.9278679201297	1.1944745879215	0.841802595124653	1.41894856922438	0.155914010832098	0.326327831521161
DDX28	127.415251312911	-0.657491627568654	0.463377061832695	-1.41891276397718	0.155924450585709	0.326327831521161
MYCN	28.6799177555489	1.07691411860013	0.758988766516007	1.41888018124892	0.155933951208823	0.326327831521161
ARMH4	102.342430563854	0.852349443728349	0.600729571841774	1.41885714251611	0.155940669214539	0.326327831521161
DNASE1L1	656.776599724006	-0.562253702992677	0.396319274500994	-1.41868876728393	0.155989773451005	0.326380446110005
FRMPD4	56.5278377429354	0.903666648173176	0.637265576368983	1.41803775644386	0.156179741859527	0.326677980533314
ADH4	18.5150050962888	1.1553910359547	0.814791521150801	1.41802044567528	0.156184795627765	0.326677980533314
DNAL4	193.700596034585	-0.478730251503549	0.337620219838652	-1.41795491908729	0.156203926819872	0.326677980533314
ARK2C	104.709897285576	-1.0468355879987	0.738414461686653	-1.41768023557876	0.156284142969863	0.326795565150831
VRK1	115.481150016689	0.577820279170458	0.407637061788308	1.41748710638712	0.156340561421884	0.326863359497696
WASF1	37.1930773401323	0.953848357466995	0.673072063862683	1.41715636211815	0.156437216976769	0.327014070698299
KRR1	646.450291762151	0.527151577020722	0.371999469180502	1.41707615385047	0.156460663588636	0.327014070698299
C14orf132	225.681968130167	0.918524164017402	0.648263201933217	1.41690005121103	0.156512151549514	0.327071496817419
POMK	19.2752436521594	0.981010205832046	0.692425919340899	1.41677279609325	0.156549365726679	0.327099081233793
GPC3	158.36189895201	-0.669823795490654	0.472875361822735	-1.41649121432076	0.156631734666788	0.327220990474895
ANAPC15	563.157590496632	0.622498731831884	0.439497405511412	1.41638772840428	0.156662014859429	0.327234059868162
DKK2	33.5407593337514	2.02968597926965	1.43333505251792	1.41605828707261	0.156758439630853	0.327385266208502
CYTH2	773.807949579388	-0.547265514618242	0.386528388130337	-1.4158481793935	0.156819959920096	0.327463540406505
MAPK14	693.604337892136	-0.536440882633035	0.378929895243715	-1.41567316109491	0.156871219885332	0.327520368801059
GDPGP1	210.491192670272	-0.964245051050765	0.681224745852187	-1.41545805099098	0.156934239477518	0.327601728110847
MAPT	214.567349342663	0.543997432360925	0.384448052037789	1.41500894458285	0.157065873508294	0.327796675872386
GIMAP2	80.0815280615674	0.684637160867756	0.483850985972108	1.41497523145943	0.157075758271717	0.327796675872386
TUBG2	543.497549487737	-0.555465863830823	0.392591349043971	-1.41487036121269	0.157106509478198	0.327810625858232
MKS1	145.70627351091	-0.660395075248578	0.466788577398123	-1.4147627153381	0.157138079330686	0.327826279455242
TRIM27	599.559642690236	-0.549383065756873	0.388391272170352	-1.41450929802539	0.15721241929773	0.327931142917975
ID1	1539.55288821833	-0.844206152307383	0.59702531268575	-1.4140207029241	0.157355823903256	0.328180014911384
TAMM41	81.4045599014233	-0.61619081845881	0.43582611814451	-1.41384555171266	0.157407255611315	0.328237022149682
CUL4B	586.067886722954	0.490499146938872	0.347016154068734	1.41347640790728	0.157515693359048	0.328412866867226
TRIM9	16.4223101826501	-1.16314201007777	0.823010844257005	-1.41327665144902	0.157574396366364	0.328484979018403
ZIK1	121.35392981873	-0.695529544510371	0.492229397350984	-1.41301910908507	0.157650105545597	0.328592515323118
TNFSF13	94.9098946029826	0.632126741005311	0.447413552773171	1.41284665403461	0.157700817192705	0.328647923956828
PVR	908.674456724949	-0.423743144755033	0.299972665974115	-1.4126058565336	0.157771646102591	0.32870077616196
SPX	438.456779134147	1.0697273360235	0.757277430156489	1.41259635296729	0.157774442004764	0.32870077616196
KLHDC9	46.8649953368131	-1.10453635703076	0.781998402928601	-1.41245346907903	0.157816482262063	0.328738079965064
AJM1	252.932201646382	-0.496545586773995	0.351640771626829	-1.41208195078398	0.15792583258717	0.328915560499975
COPB2	1480.14750436387	0.481581415721162	0.341178877071482	1.41152177958621	0.158090818295568	0.329159204281035
NHS	30.0765506167832	0.888224090212782	0.629267507766441	1.41152066370866	0.158091147082192	0.329159204281035
SNX14	499.854098868415	0.365595550825119	0.259028273032398	1.4114117603656	0.158123237290353	0.329175701533226
HERPUD1	1788.85259642881	-0.613289890421168	0.434566667108631	-1.41126767614659	0.158165701718084	0.329213787148842
ABCA9	1380.50788419981	0.799193911080741	0.566366707686243	1.41108914107197	0.158218331464263	0.329273016482005
DTX4	204.490149704622	0.78001685014648	0.552809130560687	1.41100572878626	0.158242924832556	0.329273889267377
UBP1	1074.74181436048	0.535621322481506	0.379653678800098	1.41081557322017	0.158299001326523	0.329274009668677
ITCH	676.661119550639	0.507476242060652	0.359725174741006	1.41073318659452	0.158323301648145	0.329274009668677
IGFL4	223.130207321436	0.706333718839159	0.500691723069821	1.41071578836677	0.158328433698226	0.329274009668677
SOX8	60.716684518905	0.612632571009356	0.434294488674802	1.41063860349398	0.158351202859883	0.329274009668677
WDR11	358.954245463196	0.418768629297766	0.296873598633232	1.41059572567491	0.158363852678915	0.329274009668677
ISY1	549.544307223858	-0.444997939628633	0.315583707059859	-1.41007894157295	0.158516374572554	0.329540833036135
RIC3	189.229704409607	-0.561656447156607	0.398387821899331	-1.40982333365234	0.15859185491483	0.329584620827109
CACYBP	739.211101193327	-0.376700807820564	0.267197191511691	-1.40982323088558	0.158591885267053	0.329584620827109
TNFRSF10B	784.236024279856	-1.00828028345457	0.715213221837299	-1.4097618062267	0.158610027862983	0.329584620827109
THAP1	169.764107011137	0.612078905697363	0.434278117443705	1.40941687161271	0.158711938107935	0.32974608129472
NUDT2	316.509319348318	0.416826057983907	0.295774859453363	1.40926804514172	0.158755923895366	0.329751225846531
TSPYL4	766.572426734915	0.584815670744236	0.414985191612586	1.40924467321763	0.1587628323252	0.329751225846531
NHP2	824.190904292727	-0.415462582786906	0.294875116524022	-1.40894419198325	0.15885167085012	0.329885441172356
SMAD9	183.877596652449	0.780941038476957	0.554316272515563	1.4088365743494	0.158883497599434	0.32989920290213
PYCR2	862.950064461693	-0.460173442919016	0.32669577784023	-1.40856868723924	0.158962743268347	0.32989920290213
HIKESHI	590.930002446826	0.356078184189702	0.252801837335257	1.40852688391455	0.158975112116796	0.32989920290213
ZNF177	106.560592369304	-0.546754540172819	0.388183563306458	-1.40849482527207	0.158984598183286	0.32989920290213
ZNF473	95.8738618468385	-0.581048648516311	0.412545404263555	-1.40844775511087	0.158998526894153	0.32989920290213
PGBD4	89.4993753173445	0.702718855172775	0.498937525088509	1.40843055460324	0.159003616992327	0.32989920290213
WEE1	1079.09728361538	0.656413152940057	0.46614334923881	1.4081787373175	0.159078150696641	0.330003577617871
RPS2	20883.7715239394	-0.522294864594799	0.371030158068314	-1.40768844051387	0.159223346193888	0.330254484316576
ASAP2	435.758273064602	0.446961308301434	0.317535640269969	1.40759414571992	0.159251281954864	0.330262136343971
DFFB	85.5841241488626	-0.554251615449933	0.394076074344689	-1.40645842651473	0.159588041313277	0.330910140162603
N4BP2L1	178.529665989969	0.800032616767875	0.568898972199556	1.40628240841195	0.159640281738227	0.330968078775707
SLC25A22	130.307233743418	-0.958626790876316	0.681762292686912	-1.4061012190895	0.15969407043808	0.330994422790701
RPL39L	106.226271157468	0.500797386107926	0.356178324274549	1.40602993494321	0.159715235935898	0.330994422790701
CSNK2A3	235.793735870112	1.53352619972967	1.09072122862484	1.40597446852952	0.159731706342491	0.330994422790701
MED29	698.797711795309	-0.44718659428781	0.318081467464532	-1.40588698188672	0.159757687567798	0.330994422790701
F8A1	468.6653990343	-0.404008673641123	0.287380804426055	-1.40583040836006	0.159774490114445	0.330994422790701
TNFRSF13C	78.0023389678742	-1.2923448223279	0.919445859980191	-1.40556924401807	0.159852074215386	0.331104790585124
PXN	2360.16227981113	-0.854862452734776	0.608272677856625	-1.40539347541807	0.159904305836483	0.331162619704841
CAPN14	38.415718301531	-1.92713882470256	1.37140424561733	-1.40523031838441	0.159952801336882	0.331199461924887
NLRC5	183.364248769667	-0.601145960808148	0.427810123526125	-1.40517002228312	0.159970726085004	0.331199461924887
ARRDC4	330.6218468532	1.1172236220935	0.795256998671696	1.404858585287	0.160063333861031	0.33130613708345
FITM1	2483.06290214932	-0.900331510951569	0.64090764491534	-1.40477573967853	0.160087975354645	0.33130613708345
IGF2R	2042.49340056553	-0.443993299547012	0.316065393901978	-1.40475138409082	0.160095220195527	0.33130613708345
PCBD2	392.823985796356	0.534363522732612	0.380506530282332	1.40434783691128	0.160215295881016	0.331504260245377
CDC42BPB	1869.80378050611	-0.505534508389558	0.360117212075097	-1.4038054595517	0.16037678778912	0.331788005236271
TUBA1C	587.526329364707	-0.827116570487136	0.58932637041227	-1.40349492575484	0.160469304053631	0.331928988688611
QPCTL	63.7161198532954	-0.906042694355753	0.645791734665497	-1.40299518516609	0.160618274725857	0.332157433432875
PKN2	612.065856322092	0.457784072153811	0.326298538149371	1.40296084300644	0.160628515822799	0.332157433432875
PLK3	148.651397390016	-0.835714134402358	0.595804548151029	-1.40266491250502	0.16071678502847	0.332289515615178
SBK2	16.3417606739158	-1.18621863280232	0.845777401710018	-1.40251871284807	0.160760406519945	0.33232926046565
STOML1	238.394576979921	-0.617652642285357	0.44050875396359	-1.40213477423064	0.160875004616519	0.332515696188407
TRIP11	645.250936011519	0.444036930082069	0.316843074824822	1.40144117187214	0.161082187672697	0.332893411969322
PSMD12	638.571054851475	0.400702435157593	0.285957055462653	1.40126787397951	0.161133984217037	0.332949939171762
SPAG5	25.4811144029603	1.24552823994968	0.889066553479423	1.40093926048081	0.161232237172647	0.333102427199851
RCBTB1	602.489711592687	0.466918343558613	0.333326005262543	1.40078582584892	0.161278128462766	0.333146707278031
RDH5	96.3127866173411	-0.70119049686894	0.50082870970556	-1.40006050627803	0.161495200331616	0.333535223485104
RRP1B	308.862653167177	-0.464578677754846	0.331843390068242	-1.399993767118	0.161515184942937	0.333535223485104
PRR16	194.910918071817	0.64136074459804	0.458154278622627	1.39987941731374	0.161549430595543	0.333537406600336
MAMLD1	100.665598711053	0.576857476555341	0.412092061680496	1.39982671397002	0.161565216118421	0.333537406600336
SMC3	887.063026544733	0.364222523154496	0.260250676002263	1.39950654019177	0.161661138488892	0.333650767139153
NINJ1	677.387696220802	-0.643497153657083	0.459811640575117	-1.39947991062649	0.161669118502196	0.333650767139153
C1orf131	140.535404958411	0.496026523208311	0.354549101601016	1.39903477675852	0.16180255466232	0.333875563862364
MICAL1	201.633623945587	-0.640498496851937	0.457854633441283	-1.39891234044719	0.16183927152512	0.333900744841511
QPRT	479.994815705665	0.650342269781946	0.464939955575497	1.39876614600042	0.161883121344371	0.333940632414307
CKLF	85.2886234485894	0.771016816161048	0.55124796738838	1.39867511859292	0.161910428795132	0.333946388646047
DYNLL2	3213.38031385432	-0.439934916623675	0.314616865892761	-1.39831955726629	0.162017127497075	0.334115865804338
NPIPA5	279.773822271208	-1.17987642837299	0.843930041187162	-1.39807373927968	0.162090924866505	0.334217451953779
ASCC2	755.114478900233	-0.614876031646528	0.439902762476366	-1.39775442233001	0.162186825342459	0.334338484036151
MMP2	5134.93302010309	0.400310737572356	0.286403725183205	1.39771484227828	0.162198715403486	0.334338484036151
NOL7	762.952207385955	-0.385404194548508	0.275756122256094	-1.39762697341161	0.162225114036155	0.334342302660987
NDUFAF6	277.734748113391	0.490074075879567	0.350737872409841	1.39726591973766	0.162333620201584	0.334489863290752
PITPNB	776.024540977989	-0.474014560021363	0.339265418784385	-1.39717912223355	0.162359713307229	0.334489863290752
UBE2A	1179.25310668362	0.419770108868282	0.300448785762115	1.39714363565657	0.16237038220971	0.334489863290752
U2AF1	628.719775881162	-0.437273993124529	0.31305142531572	-1.39681201797285	0.162470107357293	0.334644689598319
S100A9	74.4547883447199	1.14141343941695	0.817457360554262	1.39629721927396	0.162625010835975	0.334878553052145
ZNF236	176.839010148049	-0.457962819080927	0.327989858256751	-1.3962712795907	0.162632819061738	0.334878553052145
GFUS	444.917997754036	-0.601757063192532	0.431487697621046	-1.39461001208203	0.163133474245261	0.335858683901859
TNNT1	1716.82735300311	1.09561130801965	0.785732254959641	1.3943825025688	0.163202129027947	0.33594925184973
SOX6	194.220234346246	0.465784840575349	0.334081035458236	1.39422712198094	0.163249030225364	0.33599501974912
MPZL2	83.147705024915	0.70732467990974	0.507473450250086	1.39381612882638	0.163373136352894	0.336199651044383
OSBPL11	225.024161030911	0.604768437466015	0.434001378325558	1.39347123688709	0.163477337010799	0.336319014644103
RABL3	263.314999394712	0.495733179491	0.355756843993506	1.39346069614911	0.163480522425564	0.336319014644103
JAM2	1027.06002130939	0.809450871556461	0.581011922113857	1.39317428911181	0.16356709264234	0.336446295512128
RBM34	521.459519327714	0.439570625409136	0.315576329653887	1.39291380279136	0.163645857989255	0.33655748628592
IHO1	35.0037594527795	0.815146111990782	0.585270124836829	1.39276904355581	0.163689642361295	0.336558148806599
PXDC1	1154.482913511	-1.14657264830222	0.823244069711359	-1.39274935646269	0.163695597668579	0.336558148806599
PRAM1	17.2889190509368	1.82919043148775	1.31366257797089	1.39243551743185	0.163790555414921	0.336702558905318
CDK5RAP2	869.57173750518	-0.479091911618974	0.344154378769415	-1.39208431208126	0.163896868238507	0.336870264414773
WBP11	1393.08280738254	0.444560195555934	0.319516964575606	1.39135083530358	0.164119065533498	0.337276069950479
MECR	389.96140760513	-0.45532346696367	0.327288465082436	-1.39119924941133	0.164165014802327	0.337319605765952
ELAPOR2	153.323040131124	0.596388222944429	0.428782889400155	1.39088624496828	0.164259924517622	0.337463715211845
RAB6B	536.740836056048	0.74416758406296	0.53509331312367	1.39072488071061	0.164308869794274	0.337513363816589
ZNF490	99.8234364375328	0.507703294998238	0.365127400720962	1.39048259318734	0.164382381481732	0.337613452678328
TCERG1	697.790524834494	0.35696105107926	0.25673808129617	1.39037048682885	0.164416403697506	0.337632418930156
OSTF1	333.790837995863	0.586802716069604	0.422073110792464	1.39028689832397	0.164441774721118	0.337633616743494
SMOX	124.762753036712	-0.597092308928137	0.429624597899284	-1.3898000995467	0.164589587880767	0.337886175813704
PSRC1	27.4954594857184	-1.0703310765667	0.770392850403532	-1.38933152872078	0.164731960734392	0.338127492037848
MSH6	622.705989299628	0.478636592935633	0.344556860801516	1.38913673587058	0.164791174829044	0.338131605758613
NUBPL	252.944648309589	0.871918550529187	0.627671407477911	1.3891321798976	0.164792559968038	0.338131605758613
GORAB	154.171180383714	0.512758422546619	0.369135282634433	1.38907995704767	0.16480843775284	0.338131605758613
CCT3	2403.46799630926	-0.548500979258747	0.39494039382071	-1.38881964934625	0.16488759863545	0.33821673282874
ZNF480	336.510402171867	0.428322374556815	0.308416239743745	1.38878022413053	0.164899590537821	0.33821673282874
CWC22	340.051865511748	0.444772795628167	0.320306505304672	1.38858495928799	0.164958993600337	0.338287632012977
C1orf21	1071.80226882319	0.45895315255853	0.330593166589289	1.3882717458849	0.165054312371767	0.338432152463621
ARHGAP1	2290.77475929677	0.348896262036629	0.251371947568932	1.38796816992061	0.165146737788671	0.338570697685051
FSD1L	83.4913272154679	0.658753986961328	0.474650844071765	1.38787067417861	0.165176429181258	0.338580608258527
TTC23	209.317320673738	-0.422720816687378	0.304601639842708	-1.38778247190549	0.165203293798706	0.338584722364155
YWHAH	1352.8885648952	0.498027404549578	0.3589571188282	1.38742868834965	0.165311082121651	0.338718342026618
PEX1	323.056392552192	0.747792278115851	0.53898619558477	1.38740525126907	0.165318224637909	0.338718342026618
GTDC1	381.99176626809	0.522856103386531	0.376955159594554	1.38705119184177	0.165426153503224	0.338888500055259
HLA-C	3704.70918873844	-0.532890837742288	0.384218624934028	-1.38694691813492	0.165457949636813	0.338902666466621
RAB24	448.198950813635	-0.629891186849245	0.454214442395407	-1.38677049441089	0.165511756914849	0.338942340734181
CCDC3	372.730851496935	-0.448834788924569	0.323666429998739	-1.38672023825986	0.165527086892575	0.338942340734181
DMD	2795.98391971004	0.847430855363965	0.611383243120088	1.38608780155512	0.165720094721709	0.33928654895602
UBAP1	1210.02520769811	-0.364678639544769	0.263165217647393	-1.38574026919238	0.165826227144511	0.339452816341356
ANKRD11	1624.34602971543	-0.614978886737063	0.443889341428349	-1.38543287558602	0.165920144256694	0.33951848915353
EXT1	607.39617053134	0.543888284553285	0.392594190889035	1.38537017911967	0.165939304645012	0.33951848915353
SEPTIN10	686.254017848613	0.381067921715342	0.275081610214264	1.38529042860598	0.165963679249852	0.33951848915353
DPY19L4	659.031435159216	0.434028335336198	0.313314734885394	1.38527904056271	0.165967160062266	0.33951848915353
PDCD4	763.01389042037	0.471305563066242	0.340240441038445	1.38521323810824	0.165987273987116	0.33951848915353
CAB39L	400.905849481006	-0.512326158602618	0.369871626061014	-1.38514587901399	0.166007865631195	0.33951848915353
PPDPF	3663.28574737182	0.664554193796916	0.47984124801137	1.38494595150179	0.166068994694262	0.339592520151711
USP6NL	166.183779250164	0.629620354344518	0.45467509740455	1.38476982341593	0.166122860962201	0.339651679550606
GNG7	1854.81894596031	-0.640094142762367	0.462331170961631	-1.38449272505463	0.166207634149526	0.339774003414482
DNAAF5	364.495531843132	-0.428296415957812	0.309440572977147	-1.38409909158694	0.166328115053079	0.33996927598109
PRKACA	8551.49094041647	0.452188350082242	0.326799867650012	1.38368584214518	0.166454670542025	0.340176904344024
RNF135	95.2863084367825	-0.596254412702565	0.430985899301546	-1.38346617295102	0.16652197255298	0.340232517932432
SERGEF	181.747649508148	-0.763519474432637	0.551901637904864	-1.38343397082697	0.16653184032417	0.340232517932432
FOXRED1	608.841851081256	-0.510112454258653	0.3691149411512	-1.38198809473198	0.166975356616837	0.341046916972914
WDR44	267.475267151231	0.562076382195586	0.406734074327872	1.38192597491228	0.166994431474599	0.341046916972914
GMDS	110.233489200536	0.537548686806877	0.388995367562559	1.38188968720926	0.167005574936446	0.341046916972914
HNRNPA0	1238.41518300286	-0.39703618399163	0.287449645742351	-1.38123733973047	0.16720599733967	0.341405020201416
MARCHF5	417.92230052365	0.391520278591788	0.283477647992365	1.38113280311375	0.167238131188531	0.341406567002672
FAM83H	15.8825405712131	1.02797351753754	0.744330247907341	1.38107180304395	0.167256884341005	0.341406567002672
DCAF12	514.994581208374	-0.403423255627948	0.29214953484951	-1.38087933576809	0.167316064600442	0.341476193575461
GDAP2	197.351821023032	0.417960749037772	0.302784804523684	1.38038878699766	0.167466970755632	0.341662879892497
URB2	76.6606453314209	-1.25383644264865	0.908332749544564	-1.38037128274558	0.167472357428709	0.341662879892497
KMT5B	533.332781995876	0.371925455406874	0.269445323935078	1.38033739081139	0.167482787537053	0.341662879892497
SMYD5	426.628360771811	-0.779136417243078	0.564722571138475	-1.37967996510631	0.167685204238209	0.341975341665639
ZMAT2	970.868368366422	0.380594220865122	0.27585751363698	1.3796768333306	0.167686168929213	0.341975341665639
JADE3	112.355701463967	-0.485796247569966	0.352130515373192	-1.37959144794683	0.167712472071288	0.341977781748955
TCTN1	202.273827058876	-0.44413385309268	0.32207436636379	-1.37897920317887	0.167901166099898	0.342311298225821
PTPN18	563.705222142017	0.523942763612226	0.379993326080799	1.37882096250506	0.167949961841905	0.342359537600807
ZCCHC7	161.768634535689	0.570647851785687	0.41402763079664	1.37828446542974	0.168115477528971	0.342645656055979
MLLT11	1349.19550178745	2.19950545865287	1.59612392865355	1.37802924896209	0.168194257797495	0.342754934987983
NKAP	291.393547062311	-0.392460063215863	0.284866180449786	-1.37769974166885	0.168296011158487	0.342815214144611
TMEM63B	666.728024098842	-0.501313680042005	0.363885593058821	-1.37766839249657	0.168305694333235	0.342815214144611
TBC1D20	961.949325594798	-0.417792412838738	0.303265473425637	-1.37764582337522	0.168312665772891	0.342815214144611
SSX2IP	213.021530214039	0.659945299797607	0.479051768475265	1.37760748049859	0.168324510109328	0.342815214144611
ZNG1F	57.6431474590403	1.24604988248603	0.904723067192438	1.37727214842969	0.168428122789896	0.342974952985673
CLPP	695.075535856622	-0.474588771704724	0.34463311772868	-1.37708405632205	0.168486261439194	0.343042057856989
CLEC3B	1233.84129459336	-0.69543342006478	0.505163460533555	-1.37665028133717	0.168620397274885	0.343263851633719
CEP250	425.312447009782	-0.383316760370841	0.278490288360546	-1.37640979377558	0.168694797543082	0.34334714757742
CYP39A1	60.6029388932705	-1.21795756744036	0.884915228485378	-1.37635507699988	0.168711728855126	0.34334714757742
MOB4	788.463542340482	0.564632840216195	0.410285160516967	1.37619610591021	0.168760927385676	0.34339596533019
BARD1	88.637847330955	-0.52234900478522	0.379613160575942	-1.37600341356112	0.168820576437053	0.343466030119358
SCN9A	28.0685114480572	1.2559499901398	0.912834046937003	1.37587987033801	0.168858828290929	0.343492547812237
CTSB	5728.12566246537	0.448030090858466	0.325669472674416	1.37572025765638	0.168908257715251	0.343541791599138
TINAGL1	5390.74692369442	-0.993610605222802	0.722338399762947	-1.37554725811182	0.168961845089884	0.343599476256988
PLAU	211.227505489196	0.488127487280547	0.354886931937587	1.37544508786363	0.168993498766563	0.343612546156046
ATXN2	658.621060395524	0.439248729049932	0.319376808757812	1.37533069717351	0.169028943774241	0.3436157519552
TRIB1	556.62727561543	0.640426332799831	0.465670734065049	1.37527717752254	0.169045529245415	0.3436157519552
NHSL3	185.902993064391	-0.608031138390789	0.442237004272785	-1.37489882690988	0.169162813024245	0.343802846344859
CCL4	13.3188407419285	1.20136376042141	0.874077608995372	1.37443603183269	0.169306356469367	0.344043246526817
ANO6	1174.29273606585	0.520739086361457	0.379005834755841	1.37396060590181	0.169453912687754	0.344245656006198
RPRD2	721.962833695706	-0.392846199222379	0.285924203038814	-1.37395223995448	0.169456510059581	0.344245656006198
PPP1R12A	815.241046854786	0.451110842801553	0.328362661892766	1.37381893605453	0.16949790088828	0.344278393677193
ZFYVE26	382.417677651603	-0.416090355843184	0.302897323190607	-1.37370100026056	0.169534526244018	0.344301443561916
SECISBP2L	793.291177425744	0.598568463610997	0.435787060005389	1.37353427521137	0.169586313390683	0.344355273508422
SCGB2B2	83.2909615225937	0.616638397613285	0.448982903670904	1.37341175481655	0.169624377510104	0.344381226123882
SLC15A3	194.844447602083	-0.645250975876491	0.46987463430227	-1.37324070884278	0.169677528065362	0.344428525658285
CNTFR	43.9455586555531	-0.778973341940901	0.567307701513957	-1.37310552961308	0.169719542278356	0.344428525658285
PDIA4	769.283487600671	-0.538327967171016	0.392055083170176	-1.37309268590033	0.169723534558286	0.344428525658285
IMP4	911.651209795275	-0.506976410682317	0.369296992436261	-1.37281489171569	0.169809900041278	0.344445447031504
SRXN1	922.816168508231	-0.966599798284321	0.70415328063778	-1.3727121989815	0.169841835282439	0.344445447031504
SNX13	730.346100367409	0.541057023553675	0.394156145720484	1.37269716438055	0.169846511099175	0.344445447031504
VAC14	388.839033174838	-0.517382566265337	0.376913421349927	-1.37268278856273	0.169850982122162	0.344445447031504
SRC	158.776726706499	-0.71109789176872	0.518054972113531	-1.37263018414363	0.169867343374257	0.344445447031504
RFC5	118.820785421059	0.627416373392728	0.45710801845368	1.37257792045559	0.169883599820692	0.344445447031504
SRFBP1	105.737241198719	0.671446670161451	0.489234001277218	1.3724448186523	0.169925005961227	0.344475043090625
KCNK13	50.8072833590243	-1.89790517001836	1.3829414509968	-1.37236841707969	0.169948776856985	0.344475043090625
ADIPOR1	2664.48902843251	0.369014702315302	0.269002156153683	1.37179087183406	0.170128549718037	0.344788123152712
ELL3	19.0733500835864	1.1010508557715	0.802800361301918	1.37151265600566	0.170215200976803	0.344912414832645
COA4	522.579993738659	0.417752993085538	0.304629057966892	1.37134978479611	0.170265943111027	0.344956545566969
TMEM230	1406.79611783694	0.418447395534618	0.305150909492149	1.3712801847159	0.17028763030558	0.344956545566969
PABPC4	2656.7331459128	-0.504406124343956	0.367916734671201	-1.3709790200077	0.170381496262639	0.345095369604968
FBXL3	585.947311141357	0.479327166879384	0.349653817223838	1.3708621020789	0.170417947276781	0.345117879847908
ZNF626	78.5492187355121	0.8076678595332	0.589213287240679	1.37075635771141	0.170450919788278	0.345133340038076
EPHB6	48.6486527074047	-0.742648197123473	0.542244184695231	-1.36958259412386	0.170817236066356	0.345823658213412
LARP1	2970.89907164948	-0.509055939905369	0.371851991918534	-1.36897462153946	0.171007208029222	0.346156810902962
HAT1	606.308755758353	0.552829303806365	0.403904124244933	1.36871418394114	0.171088634827585	0.34622498960109
ZFYVE19	373.475145683677	-0.47248129287163	0.345203338423901	-1.36870429767233	0.171091726378749	0.34622498960109
ADAMTSL5	618.206496767923	-0.776414703336271	0.567339680504073	-1.36851824403757	0.171149915314794	0.346258989991028
SMYD3	93.2030118551434	-0.73907217895187	0.540064779020172	-1.36848801784992	0.171159370061639	0.346258989991028
CELSR1	423.743899396708	-0.672297879917036	0.491371909279346	-1.36820576679493	0.17124767702654	0.346386190789798
RAB27A	131.035993502647	0.609808568811617	0.445860451579834	1.36771172830167	0.171402327339757	0.346644727853419
CD72	15.5618400842625	1.27575725039862	0.932820058210748	1.36763488217188	0.171426392101948	0.346644727853419
SYDE2	168.164059826752	-0.893646882437968	0.653672857909703	-1.36711639717709	0.171588824462879	0.346921682946249
RPS6KC1	344.785179070593	0.44563980359265	0.32604820902415	1.36679114087586	0.171690780410973	0.347076301569881
MFNG	132.63389017114	-0.751535441847473	0.549914760073231	-1.36663988023779	0.17173821052925	0.347120665620851
RAB20	277.525841412891	-0.908418260088994	0.66477912938506	-1.36649635936872	0.171783222788872	0.347139823946866
OR2B11	14.8961002120157	1.05616802935961	0.77293002846326	1.36644714329379	0.171798660393938	0.347139823946866
RPS6KB1	411.795795543158	0.377337275769521	0.276191368329738	1.36621675779175	0.17187093921475	0.347234361175335
TXNRD1	1734.61661294731	-0.957411236533635	0.700879404154	-1.36601422564169	0.171934498399819	0.347311256518454
